965207042,0,4912,5551,3975,
965208042,0,4897,5561,3971,
965209042,0,4875,5541,3975,
965210042,1,4890,5579,3974,
965211042,0,4862,5541,3978,
965212042,0,4877,5537,3980,
965213042,0,4865,5567,3977,
965214042,0,4882,5561,3974,
965215042,0,4862,5562,3974,
965216042,0,4889,5536,3977,
965217042,0,4880,5553,3977,
965218042,0,4889,5565,3974,
965219042,0,4872,5564,3972,
965220042,0,4882,5530,3975,
965221042,0,4878,5532,3976,
965222042,0,4871,5544,3980,
965223042,0,4872,5547,3969,
965224042,0,4866,5542,3965,
965225042,0,4874,5559,3975,
965226042,0,4875,5543,3971,
965227042,0,4889,5531,3973,
965228042,0,4875,5557,3970,
965229042,0,4888,5572,3978,
965230042,0,4881,5531,3974,
965231042,0,4868,5531,3975,
965232042,0,4890,5558,3971,
965233042,0,4879,5550,3977,
965234042,0,4862,5558,3980,
965235042,0,4877,5512,3975,
965236042,0,4873,5567,3979,
965237042,0,4877,5563,3975,
965238042,0,4879,5553,3974,
965239042,0,4871,5565,3977,
965240042,0,4881,5555,3982,
965241042,0,4899,5556,3979,
965242042,0,4868,5532,3978,
965243042,0,4884,5550,3975,
965244042,0,4898,5543,3973,
965245042,0,4881,5553,3978,
965246042,0,4871,5552,3976,
965247042,0,4882,5550,3977,
965248042,0,4868,5535,3974,
965249042,0,4865,5537,3974,
965250042,0,4880,5573,3975,
965251042,0,4894,5532,3974,
965252042,0,4874,5542,3978,
965253042,0,4876,5543,3979,
965254042,0,4865,5555,3975,
965255042,0,4869,5537,3978,
965256042,0,4867,5547,3974,
965257042,0,4890,5551,3974,
965258042,0,4877,5556,3975,
965259042,0,4881,5552,3974,
965260042,0,4886,5550,3975,
965261042,0,4873,5562,3979,
965262042,0,4876,5552,3979,
965263042,0,4875,5545,3978,
965264042,0,4877,5562,3976,
965265042,0,4870,5562,3978,
965266042,0,4876,5560,3971,
965267042,0,4876,5551,3972,
965268042,0,4879,5548,3974,
965269042,0,4875,5561,3977,
965270042,0,4874,5551,3974,
965271042,0,4859,5539,3973,
965272042,0,4876,5552,3973,
965273042,0,4873,5549,3975,
965274042,0,4871,5550,3980,
965275042,0,4879,5554,3972,
965276042,0,4871,5554,3973,
965277042,0,4879,5561,3976,
965278042,0,4880,5563,3979,
965279042,0,4876,5553,3971,
965280042,0,4879,5547,3976,
965281042,0,4879,5543,3975,
965282042,0,4877,5558,3977,
