3919574042,0,4872,4816,3971,
3919575042,0,4877,4799,3977,
3919576042,0,4867,4798,3975,
3919577042,0,4873,4799,3972,
3919578042,0,4872,4793,3973,
3919579042,0,4868,4795,3973,
3919580042,0,4869,4797,3980,
3919581042,0,4872,4803,3975,
3919582042,0,4872,4796,3977,
3919583042,0,4872,4796,3979,
3919584042,0,4872,4797,3973,
3919585042,0,4872,4797,3975,
3919586042,0,4869,4797,3975,
3919587042,0,4873,4798,3975,
3919588042,0,4867,4797,3977,
3919589042,0,4872,4793,3972,
3919590042,0,4869,4803,3973,
3919591042,0,4868,4805,3976,
3919592042,0,4871,4802,3976,
3919593042,0,4872,4804,3977,
3919594042,0,4873,4797,3981,
3919595042,0,4872,4795,3973,
3919596042,0,4870,4796,3971,
3919597042,0,4873,4800,3973,
3919598042,0,4870,4796,3977,
3919599042,1,4868,4800,3976,
3919600042,0,4871,4801,3970,
3919601042,1,4869,4796,3973,
3919602042,0,4865,4798,3971,
3919603042,0,4868,4804,3978,
3919604042,0,4871,4799,3978,
3919605042,0,4871,4798,3979,
3919606042,0,4871,4797,3974,
3919607042,0,4869,4781,3975,
3919608042,0,4868,4796,3978,
3919609042,0,4863,4798,3972,
3919610042,0,4868,4798,3972,
3919611042,0,4872,4794,3978,
3919612042,0,4870,4799,3973,
3919613042,0,4867,4811,3979,
3919614042,0,4869,4800,3977,
3919615042,0,4870,4796,3983,
3919616042,0,4871,4798,3969,
3919617042,0,4867,4800,3962,
3919618042,0,4871,4792,3982,
3919619042,0,4870,4797,3975,
3919620042,0,4869,4799,3975,
3919621042,0,4874,4808,3974,
3919622042,0,4868,4799,3977,
3919623042,0,4870,4796,3978,
3919624042,0,4875,4795,3976,
3919625042,0,4867,4799,3975,
3919626042,0,4866,4795,3978,
3919627042,0,4870,4786,3976,
3919628042,0,4874,4799,3971,
3919629042,0,4870,4800,3972,
3919630042,0,4870,4780,3974,
3919631042,0,4868,4801,3974,
3919632042,0,4868,4796,3972,
3919633042,0,4865,4802,3970,
3919634042,0,4871,4795,3981,
3919635042,0,4867,4787,3966,
3919636042,0,4868,4805,3965,
3919637042,0,4862,4811,3966,
3919638042,0,4877,4806,3975,
3919639042,0,4881,4792,3973,
3919640042,0,4873,4792,3977,
3919641042,0,4870,4808,3971,
3919642042,0,4871,4804,3974,
3919643042,0,4881,4792,3979,
3919644042,0,4867,4790,3975,
3919645042,0,4869,4798,3971,
3919646042,0,4872,4798,3976,
3919647042,0,4884,4796,3979,
3919648042,0,4869,4790,3972,
3919649042,0,4864,4802,3975,
3919650042,0,4869,4794,3970,
3919651042,0,4857,4801,3973,
3919652042,0,4865,4800,3976,
3919653042,0,4868,4805,3975,
3919654042,0,4879,4803,3971,
3919655042,0,4869,4806,3987,
3919656042,0,4868,4794,3986,
3919657042,0,4881,4792,3964,
3919658042,0,4869,4793,3974,
3919659042,1,4878,4801,3973,
3919660042,0,4860,4804,3976,
3919661042,0,4861,4798,3973,
3919662042,0,4886,4798,3973,
3919663042,0,4867,4800,3973,
3919664042,0,4871,4786,3975,
3919665042,0,4862,4801,3976,
3919666042,0,4861,4810,3973,
3919667042,0,4864,4776,3977,
3919668042,0,4869,4802,3980,
3919669042,0,4875,4801,3981,
3919670042,0,4874,4795,3974,
3919671042,1,4866,4797,3974,
3919672042,0,4869,4809,3975,
3919673042,0,4855,4796,3973,
3919674042,0,4859,4802,3971,
3919675042,0,4866,4799,3982,
3919676042,0,4860,4801,3976,
3919677042,0,4877,4779,3983,
3919678042,0,4865,4803,3972,
3919679042,0,4872,4803,3972,
3919680042,0,4874,4802,3977,
3919681042,0,4872,4814,3971,
3919682042,0,4868,4798,3974,
3919683042,0,4871,4797,3973,
3919684042,0,4871,4798,3972,
3919685042,0,4870,4804,3973,
3919686042,0,4878,4801,3971,
3919687042,1,4870,4809,3977,
3919688042,0,4868,4802,3974,
3919689042,0,4883,4799,3975,
3919690042,0,4871,4798,3976,
3919691042,0,4862,4798,3978,
3919692042,0,4868,4792,3973,
3919693042,0,4872,4797,3967,
3919694042,0,4871,4799,3970,
3919695042,0,4867,4801,3976,
3919696042,0,4866,4802,3987,
3919697042,0,4863,4795,3975,
3919698042,0,4875,4801,3979,
3919699042,0,4872,4799,3977,
3919700042,0,4870,4793,3974,
3919701042,0,4870,4803,3974,
3919702042,0,4879,4799,3976,
3919703042,0,4874,4800,3978,
3919704042,0,4873,4804,3976,
3919705042,0,4867,4796,3981,
3919706042,0,4869,4805,3975,
3919707042,0,4869,4796,3978,
3919708042,0,4874,4797,3975,
3919709042,0,4872,4788,3974,
3919710042,0,4867,4793,3972,
3919711042,0,4871,4801,3975,
3919712042,0,4876,4792,3975,
3919713042,0,4874,4799,3974,
3919714042,0,4876,4797,3975,
3919715042,0,4869,4796,3973,
3919716042,0,4873,4799,3974,
3919717042,0,4868,4796,3984,
3919718042,0,4870,4800,3970,
3919719042,0,4874,4799,3975,
3919720042,0,4868,4800,3974,
3919721042,0,4875,4798,3971,
3919722042,0,4869,4798,3975,
3919723042,0,4867,4797,3972,
3919724042,1,4872,4801,3975,
3919725042,0,4871,4797,3974,
3919726042,0,4871,4800,3977,
3919727042,0,4872,4797,3979,
3919728042,0,4868,4792,3975,
3919729042,0,4871,4792,3976,
3919730042,0,4868,4811,3972,
3919731042,0,4874,4808,3973,
3919732042,0,4873,4797,3977,
3919733042,0,4871,4799,3972,
3919734042,0,4873,4789,3972,
3919735042,0,4871,4801,3979,
3919736042,0,4870,4806,3981,
3919737042,0,4873,4813,3983,
3919738042,0,4869,4797,3975,
3919739042,0,4870,4811,3978,
3919740042,0,4872,4799,3971,
3919741042,0,4872,4799,3972,
3919742042,1,4871,4793,3970,
3919743042,0,4876,4809,3976,
3919744042,0,4874,4796,3970,
3919745042,0,4870,4795,3978,
3919746042,0,4870,4791,3983,
3919747042,0,4870,4795,3973,
3919748042,1,4869,4796,3972,
3919749042,0,4874,4808,3972,
3919750042,0,4874,4798,3974,
3919751042,0,4881,4789,3976,
3919752042,0,4873,4781,3973,
3919753042,0,4870,4801,3971,
3919754042,0,4875,4807,3975,
3919755042,0,4879,4802,3971,
3919756042,0,4872,4798,3973,
3919757042,0,4869,4794,3963,
3919758042,0,4894,4795,3969,
3919759042,0,4909,4798,3970,
3919760042,0,4871,4795,3973,
3919761042,0,4871,4795,3972,
3919762042,1,4880,4799,3975,
3919763042,0,4878,4790,3976,
3919764042,0,4863,4805,3972,
3919765042,0,4862,4803,3976,
3919766042,0,4873,4800,3977,
3919767042,0,4874,4803,3975,
3919768042,0,4880,4792,3976,
3919769042,0,4883,4797,3975,
3919770042,0,4871,4806,3979,
3919771042,0,4876,4797,3972,
3919772042,0,4868,4791,3975,
3919773042,0,4860,4789,3976,
3919774042,0,4878,4786,3971,
3919775042,0,4882,4785,3978,
3919776042,0,4873,4821,3980,
3919777042,0,4867,4789,3985,
3919778042,0,4880,4797,3976,
3919779042,0,4859,4802,3978,
3919780042,0,4870,4797,3974,
3919781042,0,4877,4801,3975,
3919782042,0,4892,4798,3975,
3919783042,0,4866,4794,3977,
3919784042,0,4870,4799,3977,
3919785042,0,4870,4797,3980,
3919786042,0,4865,4785,3980,
3919787042,0,4875,4799,3973,
3919788042,0,4870,4800,3974,
3919789042,0,4879,4796,3972,
3919790042,0,4874,4797,3977,
3919791042,0,4886,4794,3977,
3919792042,0,4868,4794,3976,
3919793042,0,4869,4805,3970,
3919794042,0,4864,4801,3975,
3919795042,0,4857,4796,3976,
3919796042,0,4874,4789,3977,
3919797042,0,4862,4797,3979,
3919798042,0,4872,4800,3973,
3919799042,0,4868,4802,3977,
3919800042,0,4866,4786,3974,
3919801042,0,4883,4796,3976,
3919802042,0,4883,4791,3973,
3919803042,0,4886,4804,3978,
3919804042,0,4877,4801,3972,
3919805042,0,4873,4795,3978,
3919806042,0,4886,4801,3971,
3919807042,0,4857,4798,3976,
3919808042,0,4872,4792,3976,
3919809042,0,4877,4796,3977,
3919810042,0,4857,4796,3975,
3919811042,0,4869,4803,3974,
3919812042,0,4872,4800,3973,
3919813042,1,4858,4796,3976,
3919814042,0,4871,4802,3972,
3919815042,1,4854,4795,3975,
3919816042,0,4874,4796,3974,
3919817042,0,4862,4801,3977,
3919818042,0,4854,4799,3977,
3919819042,0,4874,4796,3975,
3919820042,0,4883,4803,3978,
3919821042,0,4887,4794,3977,
3919822042,0,4876,4787,3975,
3919823042,0,4873,4797,3977,
3919824042,0,4855,4792,3979,
3919825042,0,4863,4802,3979,
3919826042,0,4873,4791,3973,
3919827042,0,4876,4804,3976,
3919828042,0,4874,4803,3974,
3919829042,0,4881,4794,3972,
3919830042,0,4872,4797,3973,
3919831042,0,4872,4798,3975,
3919832042,0,4865,4801,3974,
3919833042,0,4863,4799,3974,
3919834042,0,4877,4795,3973,
3919835042,1,4869,4797,3974,
3919836042,0,4873,4797,3975,
3919837042,1,4874,4800,3974,
3919838042,0,4861,4795,3972,
3919839042,0,4876,4797,3974,
3919840042,0,4867,4796,3973,
3919841042,0,4869,4795,3976,
3919842042,0,4875,4796,3975,
3919843042,0,4871,4799,3978,
3919844042,0,4873,4799,3980,
3919845042,0,4869,4795,3977,
3919846042,0,4868,4800,3977,
3919847042,0,4876,4795,3975,
3919848042,0,4866,4792,3977,
3919849042,0,4865,4796,3973,
3919850042,0,4868,4798,3977,
3919851042,0,4871,4798,3971,
3919852042,0,4877,4795,3974,
3919853042,0,4868,4792,3980,
3919854042,0,4868,4793,3979,
3919855042,0,4869,4785,3974,
3919856042,0,4874,4795,3980,
3919857042,0,4872,4795,3975,
3919858042,0,4875,4795,3973,
3919859042,0,4872,4807,3976,
3919860042,0,4868,4798,3976,
3919861042,0,4866,4798,3978,
3919862042,0,4871,4805,3970,
3919863042,1,4870,4797,3974,
3919864042,0,4877,4797,3980,
3919865042,1,4872,4797,3974,
3919866042,0,4871,4794,3967,
3919867042,0,4878,4803,3974,
3919868042,0,4871,4799,3974,
3919869042,0,4870,4796,3981,
3919870042,0,4873,4797,3977,
3919871042,0,4871,4795,3977,
3919872042,0,4870,4795,3977,
3919873042,0,4872,4797,3979,
3919874042,0,4871,4797,3980,
3919875042,0,4876,4787,3975,
3919876042,0,4870,4796,3977,
3919877042,0,4869,4790,3971,
3919878042,0,4872,4793,3966,
3919879042,0,4867,4800,3979,
3919880042,0,4871,4787,3974,
3919881042,0,4875,4799,3975,
3919882042,0,4875,4790,3980,
3919883042,0,4869,4804,3976,
3919884042,0,4868,4781,3970,
3919885042,1,4850,4800,3976,
3919886042,0,4873,4810,3972,
3919887042,0,4868,4799,3974,
3919888042,0,4869,4795,3973,
3919889042,0,4870,4800,3975,
3919890042,0,4873,4793,3971,
3919891042,0,4887,4794,3977,
3919892042,0,4874,4795,3974,
3919893042,0,4870,4798,3977,
3919894042,0,4871,4789,3979,
3919895042,0,4883,4794,3977,
3919896042,0,4871,4809,3982,
3919897042,0,4870,4805,3983,
3919898042,0,4868,4796,3978,
3919899042,1,4861,4800,3976,
3919900042,0,4872,4796,3971,
3919901042,0,4893,4803,3979,
3919902042,0,4867,4808,3976,
3919903042,0,4871,4807,3977,
3919904042,0,4863,4795,3974,
3919905042,0,4866,4797,3973,
3919906042,0,4871,4795,3975,
3919907042,0,4878,4798,3973,
3919908042,0,4872,4795,3976,
3919909042,0,4885,4802,3979,
3919910042,0,4878,4784,3973,
3919911042,0,4880,4795,3976,
3919912042,0,4852,4797,3978,
3919913042,0,4856,4798,3974,
3919914042,0,4876,4797,3976,
3919915042,0,4877,4794,3967,
3919916042,0,4873,4800,3973,
3919917042,0,4867,4803,3973,
3919918042,1,4868,4800,3970,
3919919042,0,4872,4799,3976,
3919920042,0,4892,4797,3975,
3919921042,0,4873,4789,3981,
3919922042,0,4859,4800,3983,
3919923042,0,4870,4796,3979,
3919924042,0,4871,4799,3973,
3919925042,0,4864,4799,3969,
3919926042,0,4877,4797,3974,
3919927042,0,4873,4802,3970,
3919928042,1,4872,4785,3974,
3919929042,0,4876,4803,3973,
3919930042,0,4871,4797,3974,
3919931042,0,4867,4796,3969,
3919932042,0,4873,4794,3981,
3919933042,0,4871,4782,3973,
3919934042,0,4869,4796,3975,
3919935042,0,4871,4797,3972,
3919936042,0,4869,4796,3969,
3919937042,0,4874,4797,3977,
3919938042,0,4881,4804,3977,
3919939042,0,4875,4801,3975,
3919940042,0,4866,4794,3974,
3919941042,0,4875,4797,3980,
3919942042,0,4867,4795,3974,
3919943042,0,4869,4796,3976,
3919944042,0,4872,4798,3976,
3919945042,0,4872,4798,3982,
3919946042,0,4867,4801,3981,
3919947042,0,4872,4823,3983,
3919948042,0,4872,4799,3969,
3919949042,0,4872,4805,3972,
3919950042,0,4870,4792,3977,
3919951042,0,4869,4798,3971,
3919952042,0,4868,4801,3976,
3919953042,0,4871,4797,3975,
3919954042,0,4870,4800,3974,
3919955042,0,4877,4797,3971,
3919956042,0,4865,4797,3978,
3919957042,0,4865,4796,3967,
3919958042,0,4865,4797,3981,
3919959042,0,4876,4793,3977,
3919960042,0,4875,4799,3975,
3919961042,0,4871,4801,3973,
3919962042,0,4858,4801,3976,
3919963042,0,4871,4791,3976,
3919964042,0,4862,4793,3972,
3919965042,0,4882,4804,3968,
3919966042,0,4880,4792,3973,
3919967042,0,4887,4794,3976,
3919968042,0,4875,4805,3979,
3919969042,0,4868,4793,3974,
3919970042,0,4866,4798,3977,
3919971042,0,4871,4798,3977,
3919972042,0,4874,4797,3977,
3919973042,0,4870,4794,3977,
3919974042,0,4874,4796,3972,
3919975042,0,4868,4796,3974,
3919976042,1,4878,4800,3970,
3919977042,0,4857,4797,3970,
3919978042,0,4866,4796,3978,
3919979042,0,4872,4795,3977,
3919980042,0,4875,4799,3974,
3919981042,0,4868,4802,3974,
3919982042,0,4873,4797,3975,
3919983042,0,4866,4794,3978,
3919984042,0,4864,4792,3978,
3919985042,0,4861,4799,3976,
3919986042,0,4872,4796,3975,
3919987042,1,4889,4795,3975,
3919988042,0,4873,4797,3980,
3919989042,0,4871,4800,3976,
3919990042,0,4876,4798,3976,
3919991042,0,4889,4794,3976,
3919992042,0,4869,4791,3976,
3919993042,1,4870,4786,3970,
3919994042,0,4870,4798,3978,
3919995042,0,4874,4793,3980,
3919996042,0,4872,4793,3976,
3919997042,0,4869,4794,3969,
3919998042,0,4861,4812,3976,
3919999042,0,4867,4795,3980,
3920000042,0,4874,4796,3975,
3920001042,0,4890,4794,3972,
3920002042,0,4894,4790,3976,
3920003042,0,4873,4799,3976,
3920004042,0,4880,4794,3970,
3920005042,0,4870,4793,3974,
3920006042,0,4854,4800,3982,
3920007042,0,4868,4799,3974,
3920008042,0,4886,4799,3972,
3920009042,0,4871,4797,3972,
3920010042,0,4896,4794,3974,
3920011042,0,4870,4796,3975,
3920012042,0,4884,4804,3971,
3920013042,0,4868,4795,3975,
3920014042,0,4865,4791,3966,
3920015042,0,4869,4793,3974,
3920016042,0,4871,4793,3972,
3920017042,0,4853,4801,3964,
3920018042,1,4872,4806,3975,
3920019042,0,4874,4810,3978,
3920020042,0,4862,4802,3977,
3920021042,0,4880,4789,3979,
3920022042,0,4880,4794,3975,
3920023042,0,4869,4795,3975,
3920024042,0,4869,4796,3975,
3920025042,0,4874,4790,3972,
3920026042,0,4874,4803,3972,
3920027042,0,4868,4792,3975,
3920028042,0,4865,4798,3972,
3920029042,0,4877,4787,3973,
3920030042,0,4872,4801,3978,
3920031042,0,4878,4802,3970,
3920032042,0,4864,4790,3974,
3920033042,0,4865,4804,3975,
3920034042,0,4867,4801,3973,
3920035042,0,4864,4789,3970,
3920036042,0,4882,4790,3973,
3920037042,0,4882,4799,3975,
3920038042,0,4862,4794,3974,
3920039042,0,4854,4798,3976,
3920040042,0,4872,4794,3975,
3920041042,0,4878,4797,3978,
3920042042,0,4882,4790,3974,
3920043042,0,4875,4784,3971,
3920044042,0,4860,4798,3972,
3920045042,0,4868,4789,3973,
3920046042,0,4877,4804,3975,
3920047042,0,4872,4801,3976,
3920048042,0,4866,4778,3968,
3920049042,0,4870,4798,3974,
3920050042,0,4875,4804,3979,
3920051042,0,4871,4800,3975,
3920052042,0,4865,4805,3978,
3920053042,0,4866,4803,3972,
3920054042,0,4876,4790,3977,
3920055042,1,4870,4793,3964,
3920056042,0,4878,4799,3965,
3920057042,0,4871,4792,3961,
3920058042,0,4877,4797,3971,
3920059042,0,4870,4799,3975,
3920060042,0,4878,4809,3972,
3920061042,0,4872,4796,3981,
3920062042,0,4872,4798,3975,
3920063042,0,4873,4800,3976,
3920064042,0,4855,4798,3970,
3920065042,0,4864,4800,3977,
3920066042,0,4868,4795,3971,
3920067042,0,4867,4794,3972,
3920068042,0,4883,4791,3985,
3920069042,0,4868,4799,3979,
3920070042,0,4875,4800,3973,
3920071042,0,4870,4800,3979,
3920072042,0,4871,4805,3974,
3920073042,0,4873,4798,3976,
3920074042,0,4870,4797,3974,
3920075042,0,4874,4808,3985,
3920076042,0,4856,4789,3974,
3920077042,0,4867,4805,3977,
3920078042,0,4896,4801,3968,
3920079042,1,4866,4793,3975,
3920080042,0,4882,4806,3978,
3920081042,0,4877,4802,3972,
3920082042,0,4859,4802,3973,
3920083042,0,4867,4798,3977,
3920084042,0,4867,4799,3979,
3920085042,0,4870,4792,3974,
3920086042,0,4877,4793,3983,
3920087042,0,4864,4802,3977,
3920088042,0,4872,4796,3976,
3920089042,0,4875,4796,3974,
3920090042,0,4869,4800,3975,
3920091042,0,4869,4795,3977,
3920092042,0,4884,4798,3975,
3920093042,0,4863,4802,3973,
3920094042,0,4867,4798,3977,
3920095042,0,4873,4805,3975,
3920096042,0,4866,4796,3970,
3920097042,1,4867,4797,3967,
3920098042,0,4867,4797,3978,
3920099042,0,4858,4803,3975,
3920100042,0,4860,4793,3974,
3920101042,0,4871,4797,3975,
3920102042,0,4874,4795,3971,
3920103042,0,4874,4788,3974,
3920104042,0,4869,4793,3978,
3920105042,0,4872,4797,3982,
3920106042,0,4865,4799,3981,
3920107042,0,4871,4793,3969,
3920108042,0,4867,4795,3978,
3920109042,0,4875,4793,3978,
3920110042,0,4873,4798,3977,
3920111042,0,4873,4800,3973,
3920112042,0,4867,4801,3982,
3920113042,0,4870,4800,3974,
3920114042,0,4869,4792,3976,
3920115042,0,4861,4789,3981,
3920116042,0,4874,4793,3974,
3920117042,0,4871,4807,3973,
3920118042,0,4869,4797,3972,
3920119042,0,4867,4801,3971,
3920120042,0,4873,4789,3985,
3920121042,0,4875,4803,3976,
3920122042,0,4871,4797,3977,
3920123042,0,4870,4801,3978,
3920124042,0,4871,4799,3978,
3920125042,0,4868,4793,3977,
3920126042,0,4872,4799,3974,
3920127042,0,4871,4799,3967,
3920128042,0,4870,4788,3980,
3920129042,0,4871,4805,3971,
3920130042,0,4870,4785,3977,
3920131042,0,4869,4794,3973,
3920132042,0,4880,4811,3974,
3920133042,1,4872,4802,3977,
3920134042,0,4876,4801,3980,
3920135042,0,4870,4793,3974,
3920136042,0,4871,4805,3974,
3920137042,0,4872,4795,3974,
3920138042,0,4871,4799,3978,
3920139042,0,4866,4803,3974,
3920140042,0,4868,4804,3969,
3920141042,0,4867,4801,3977,
3920142042,0,4869,4784,3977,
3920143042,0,4876,4799,3973,
3920144042,0,4870,4800,3971,
3920145042,0,4865,4804,3978,
3920146042,0,4867,4786,3977,
3920147042,0,4863,4814,3981,
3920148042,1,4880,4795,3973,
3920149042,0,4884,4797,3977,
3920150042,0,4879,4806,3976,
3920151042,0,4860,4794,3970,
3920152042,0,4870,4799,3978,
3920153042,0,4868,4788,3972,
3920154042,0,4869,4804,3977,
3920155042,0,4874,4787,3982,
3920156042,0,4870,4797,3984,
3920157042,0,4868,4798,3972,
3920158042,0,4869,4800,3969,
3920159042,0,4856,4790,3974,
3920160042,0,4867,4807,3976,
3920161042,0,4863,4798,3974,
3920162042,0,4863,4794,3976,
3920163042,0,4870,4809,3973,
3920164042,0,4865,4802,3975,
3920165042,0,4877,4798,3979,
3920166042,0,4869,4797,3976,
3920167042,0,4871,4800,3980,
3920168042,1,4861,4803,3981,
3920169042,0,4868,4802,3969,
3920170042,0,4851,4802,3973,
3920171042,0,4873,4809,3973,
3920172042,0,4867,4798,3973,
3920173042,0,4884,4792,3974,
3920174042,0,4891,4793,3972,
3920175042,0,4874,4811,3979,
3920176042,0,4869,4803,3976,
3920177042,0,4877,4798,3979,
3920178042,0,4876,4804,3972,
3920179042,0,4871,4793,3971,
3920180042,0,4847,4797,3976,
3920181042,0,4870,4799,3973,
3920182042,0,4867,4799,3975,
3920183042,0,4867,4805,3977,
3920184042,0,4877,4802,3977,
3920185042,0,4872,4806,3978,
3920186042,0,4869,4797,3977,
3920187042,0,4870,4803,3973,
3920188042,0,4875,4795,3972,
3920189042,0,4872,4798,3974,
3920190042,0,4873,4805,3973,
3920191042,0,4873,4807,3974,
3920192042,0,4868,4800,3976,
3920193042,0,4874,4802,3980,
3920194042,0,4875,4796,3977,
3920195042,0,4870,4802,3976,
3920196042,0,4868,4803,3973,
3920197042,0,4874,4803,3978,
3920198042,0,4878,4800,3978,
